cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch,umap_1,umap_2,scraw_reconstruction_weight
3323,3323,0,alpha,alpha,human2,12.467033,10.476967,0.4789519309997558
3324,3324,10,ductal,t_cell,human2,-2.787923,20.866709,1.3002417087554932
3325,3325,12,quiescent_stellate,quiescent_stellate,human2,-12.256522,-0.020531917,2.327110767364502
3326,3326,0,alpha,alpha,human2,12.907907,10.429421,0.5476440787315369
3327,3327,0,alpha,alpha,human2,11.998247,9.34725,0.5561218857765198
3328,3328,9,ductal,ductal,human2,-2.5282948,18.884315,0.9308229088783264
3329,3329,4,beta,beta,human2,11.141493,-2.4714036,0.5358667373657227
3330,3330,4,beta,beta,human2,10.628963,-2.9928234,0.5465594530105591
3331,3331,0,alpha,alpha,human2,11.00802,9.025598,0.6997596621513367
3332,3332,10,ductal,t_cell,human2,-3.8860927,19.55806,1.356308102607727
3333,3333,10,ductal,t_cell,human2,-3.2869928,20.54329,1.023167848587036
3334,3334,0,gamma,alpha,human2,9.519904,7.3817186,1.4508928060531616
3335,3335,3,activated_stellate,activated_stellate,human2,-12.065205,1.1020807,1.4542003870010376
3336,3336,0,alpha,alpha,human2,12.342543,10.314526,0.4671423137187958
3337,3337,0,alpha,alpha,human2,12.19057,10.453497,0.5725577473640442
3338,3338,8,delta,delta,human2,7.7258277,5.1946983,0.7531453371047974
3339,3339,4,beta,beta,human2,11.843625,-3.5682018,0.5573594570159912
3340,3340,0,alpha,alpha,human2,11.074788,8.82487,0.6032456159591675
3341,3341,4,beta,beta,human2,12.172559,-2.2913775,0.6138929724693298
3342,3342,3,activated_stellate,activated_stellate,human2,-12.155926,1.2187591,1.5222126245498655
3343,3343,4,beta,beta,human2,12.441449,-2.6940408,0.5615869164466858
3344,3344,8,delta,delta,human2,7.8873777,5.0245767,0.9709618091583252
3345,3345,8,delta,delta,human2,7.4272995,5.139976,0.8337569832801819
3346,3346,3,quiescent_stellate,activated_stellate,human2,-12.192367,0.20736495,2.244922876358032
3347,3347,8,delta,delta,human2,6.7091317,4.734586,0.7227903008460999
3348,3348,4,beta,beta,human2,11.244048,-2.6648598,0.6875835061073303
3349,3349,10,ductal,t_cell,human2,-3.6852002,20.70598,1.2204742431640625
3350,3350,0,alpha,alpha,human2,12.432972,10.532724,0.5029822587966919
3351,3351,4,beta,beta,human2,12.870926,-2.5760565,0.6396424770355225
3352,3352,4,beta,beta,human2,11.553506,-2.4810767,0.6854972243309021
3353,3353,0,alpha,alpha,human2,12.878126,10.358292,0.5090004801750183
3354,3354,0,alpha,alpha,human2,12.02566,11.320836,0.6014031171798706
3355,3355,8,delta,delta,human2,7.3878574,4.531052,1.1399037837982178
3356,3356,4,beta,beta,human2,11.99287,-3.2724946,0.8689952492713928
3357,3357,0,alpha,alpha,human2,11.199334,8.667147,0.5765153765678406
3358,3358,8,gamma,delta,human2,8.167223,5.9386487,1.219371318817139
3359,3359,0,alpha,alpha,human2,11.42259,8.866031,0.5714767575263977
3360,3360,3,activated_stellate,activated_stellate,human2,-12.17763,1.2185172,1.7218308448791504
3361,3361,4,beta,beta,human2,11.81472,-3.0132322,0.5321575999259949
3362,3362,0,alpha,alpha,human2,11.755202,9.32231,0.6798632740974426
3363,3363,1,ductal,epsilon,human2,-2.838744,17.911755,1.940624475479126
3364,3364,10,ductal,t_cell,human2,-2.7434864,20.956602,1.337244987487793
3365,3365,4,beta,beta,human2,10.517314,-2.6872954,0.950918436050415
3366,3366,7,macrophage,macrophage,human2,22.290579,5.158314,2.230557441711426
3367,3367,4,beta,beta,human2,9.881834,-1.8361142,0.6165246963500977
3368,3368,3,activated_stellate,activated_stellate,human2,-12.207565,1.1682234,1.6543594598770142
3369,3369,1,ductal,epsilon,human2,-4.195628,16.910002,1.611130952835083
3370,3370,4,beta,beta,human2,9.344904,-2.5944517,0.9255282878875732
3371,3371,0,alpha,alpha,human2,11.635179,9.063944,0.7632753849029541
3372,3372,0,alpha,alpha,human2,10.376655,8.40368,0.9267021417617798
3373,3373,0,alpha,alpha,human2,12.853445,10.6857,0.4928096234798431
3374,3374,3,activated_stellate,activated_stellate,human2,-12.217046,1.2133342,1.9245777130126955
3375,3375,3,activated_stellate,activated_stellate,human2,-12.220495,1.1509007,1.72187602519989
3376,3376,10,ductal,t_cell,human2,-3.45836,21.044207,1.198148488998413
3377,3377,0,alpha,alpha,human2,12.539708,9.876128,0.7513585686683655
3378,3378,0,alpha,alpha,human2,11.985298,9.284973,0.5752584338188171
3379,3379,4,beta,beta,human2,12.673054,-3.2852418,0.5353565216064453
3380,3380,0,alpha,alpha,human2,12.465787,11.04802,0.540987491607666
3381,3381,0,alpha,alpha,human2,12.411338,9.567278,0.4535441696643829
3382,3382,0,alpha,alpha,human2,11.809479,11.295071,1.6015230417251587
3383,3383,8,delta,delta,human2,7.287153,5.2092433,0.721686065196991
3384,3384,3,activated_stellate,activated_stellate,human2,-11.942584,0.8970067,1.48276948928833
3385,3385,4,beta,beta,human2,11.275622,-2.8445625,0.5689039826393127
3386,3386,4,beta,beta,human2,12.519476,-3.3407793,0.5894243121147156
3387,3387,2,endothelial,endothelial,human2,-8.268614,-0.99904275,1.6123803853988647
3388,3388,4,beta,beta,human2,9.860791,-2.5739233,0.584022581577301
3389,3389,0,alpha,alpha,human2,12.105627,10.042528,0.449999988079071
3390,3390,0,alpha,alpha,human2,8.987888,8.455494,1.072144627571106
3391,3391,0,alpha,alpha,human2,11.980679,10.336768,0.9070711135864258
3392,3392,1,ductal,epsilon,human2,-2.94368,18.111837,1.419092059135437
3393,3393,10,ductal,t_cell,human2,-3.3913195,21.34511,1.2254635095596311
3394,3394,0,alpha,alpha,human2,12.938034,10.318237,0.4582635462284088
3395,3395,4,beta,beta,human2,11.205636,-2.7708874,0.6522818207740784
3396,3396,4,beta,beta,human2,13.124108,-2.8773963,0.7372734546661377
3397,3397,0,alpha,alpha,human2,12.854282,10.118508,1.0486520528793335
3398,3398,4,beta,beta,human2,11.179929,-2.701705,0.6868164539337158
3399,3399,0,alpha,alpha,human2,12.881983,10.645953,0.4774189591407776
3400,3400,2,endothelial,endothelial,human2,-8.074483,-1.0433098,1.7318543195724487
3401,3401,8,delta,delta,human2,7.594324,5.1238847,0.8415109515190125
3402,3402,4,beta,beta,human2,12.442027,-2.9689784,0.5447887778282166
3403,3403,10,ductal,t_cell,human2,-3.4958231,20.373606,1.3330012559890747
3404,3404,0,alpha,alpha,human2,12.936692,10.195469,0.4880150854587555
3405,3405,12,quiescent_stellate,quiescent_stellate,human2,-12.196314,-0.049922965,2.1824326515197754
3406,3406,8,delta,delta,human2,7.4971037,5.2507443,0.8454582095146179
3407,3407,1,ductal,epsilon,human2,-3.787334,16.371618,1.4753519296646118
3408,3408,4,beta,beta,human2,9.921727,-2.5249047,0.6116284728050232
3409,3409,8,delta,delta,human2,7.156223,5.235649,0.7640551924705505
3410,3410,10,ductal,t_cell,human2,-3.239473,21.250725,1.3805012702941897
3411,3411,0,alpha,alpha,human2,12.523193,10.189208,0.4541113376617431
3412,3412,8,delta,delta,human2,7.5021024,5.0110054,0.996246874332428
3413,3413,10,ductal,t_cell,human2,-2.439462,20.626375,1.6839197874069214
3414,3414,1,beta,epsilon,human2,-3.6782663,16.370693,1.5229475498199463
3415,3415,4,beta,beta,human2,11.757287,-2.8368347,0.5938939452171326
3416,3416,0,alpha,alpha,human2,12.34161,10.38612,0.4555400907993316
3417,3417,4,beta,beta,human2,9.727058,-2.3512285,0.5207176804542542
3418,3418,1,ductal,epsilon,human2,-3.7890158,17.243925,1.7730988264083862
3419,3419,4,beta,beta,human2,10.295625,-3.1459317,0.5251098871231079
3420,3420,0,alpha,alpha,human2,12.726789,10.371194,0.5619937777519226
3421,3421,0,alpha,alpha,human2,11.349434,9.087346,0.6469488143920898
3422,3422,10,ductal,t_cell,human2,-2.778499,20.779322,1.4057390689849854
3423,3423,10,ductal,t_cell,human2,-3.350233,20.935505,1.741272211074829
3424,3424,0,alpha,alpha,human2,12.287131,9.929689,0.547165036201477
3425,3425,8,gamma,delta,human2,7.9615607,5.962354,1.2453973293304443
3426,3426,8,delta,delta,human2,7.7951417,4.884587,0.7146313190460205
3427,3427,10,ductal,t_cell,human2,-2.6769352,20.902433,1.9218443632125852
3428,3428,0,alpha,alpha,human2,11.515605,9.550262,0.449999988079071
3429,3429,4,beta,beta,human2,9.745196,-2.3548324,0.6251053214073181
3430,3430,1,ductal,epsilon,human2,-3.9508142,17.322464,1.6229379177093506
3431,3431,0,alpha,alpha,human2,9.171632,6.7783523,1.5357489585876465
3432,3432,0,alpha,alpha,human2,12.0192175,9.52474,0.4549023807048797
3433,3433,8,gamma,delta,human2,8.561013,6.570648,1.3665282726287842
3434,3434,0,alpha,alpha,human2,13.057825,10.746723,0.5459990501403809
3435,3435,0,alpha,alpha,human2,10.157365,8.147558,0.7376497983932495
3436,3436,1,ductal,epsilon,human2,-3.5964448,18.88228,0.9704676866531372
3437,3437,8,gamma,delta,human2,8.413696,6.0648923,1.1380971670150757
3438,3438,0,alpha,alpha,human2,12.396694,9.751028,0.4656154215335846
3439,3439,0,alpha,alpha,human2,11.2411175,10.333088,3.9726815223693848
3440,3440,0,alpha,alpha,human2,11.956355,9.633765,0.4597543478012085
3441,3441,8,delta,delta,human2,7.411639,4.7962613,0.9282462000846864
3442,3442,8,gamma,delta,human2,7.827903,5.589411,1.034544587135315
3443,3443,0,alpha,alpha,human2,13.143744,11.070723,0.5005622506141663
3444,3444,2,endothelial,endothelial,human2,-7.9425054,-1.0749086,1.848759770393372
3445,3445,8,delta,delta,human2,6.762851,4.6241403,0.7194046974182129
3446,3446,0,alpha,alpha,human2,11.921098,9.765834,0.4553481638431549
3447,3447,10,ductal,t_cell,human2,-3.8790379,19.591105,1.816174030303955
3448,3448,0,gamma,alpha,human2,8.735534,6.5622115,1.1181459426879885
3449,3449,3,activated_stellate,activated_stellate,human2,-12.082038,0.9154375,1.8696695566177368
3450,3450,4,beta,beta,human2,10.0613165,-1.9778514,0.6164511442184448
3451,3451,10,ductal,t_cell,human2,-3.3342836,21.081799,1.268451452255249
3452,3452,3,activated_stellate,activated_stellate,human2,-12.080798,0.9369515,1.6173927783966064
3453,3453,8,gamma,delta,human2,8.053173,6.400478,1.292160153388977
3454,3454,0,alpha,alpha,human2,11.664614,10.160629,0.4572111070156097
3455,3455,4,beta,beta,human2,11.046104,-2.5736206,0.5432564616203308
3456,3456,0,gamma,alpha,human2,9.397114,7.6933904,1.2787699699401855
3457,3457,0,alpha,alpha,human2,11.065136,9.232644,0.4974539577960968
3458,3458,0,gamma,alpha,human2,8.850276,6.8420815,1.000472903251648
3459,3459,0,alpha,alpha,human2,10.502431,8.598216,0.6554927825927734
3460,3460,0,alpha,alpha,human2,11.867005,9.410517,0.5649585723876953
3461,3461,4,beta,beta,human2,9.295786,-1.5961242,0.8030758500099182
3462,3462,1,ductal,epsilon,human2,-3.068652,18.16321,0.9942544102668762
3463,3463,8,alpha,delta,human2,7.4253964,7.475654,1.6151554584503174
3464,3464,1,ductal,epsilon,human2,-4.0130033,16.865393,1.4871742725372314
3465,3465,8,delta,delta,human2,7.125693,4.3256183,0.920957624912262
3466,3466,1,ductal,epsilon,human2,-3.0481758,18.61587,1.0154707431793213
3467,3467,0,alpha,alpha,human2,12.892068,11.359921,0.5279714465141296
3468,3468,0,alpha,alpha,human2,12.417103,10.1155,0.4557780921459198
3469,3469,4,beta,beta,human2,12.072829,-3.3894916,0.5118322372436523
3470,3470,0,alpha,alpha,human2,12.877186,10.417309,0.4596324563026428
3471,3471,4,beta,beta,human2,11.134194,-2.8158147,0.6196494102478027
3472,3472,0,alpha,alpha,human2,10.83817,9.792887,1.499255895614624
3473,3473,10,ductal,t_cell,human2,-3.6041355,21.213415,1.433300256729126
3474,3474,0,gamma,alpha,human2,9.264158,7.193065,0.9472917914390564
3475,3475,0,alpha,alpha,human2,11.86619,9.204068,0.4950060248374939
3476,3476,0,alpha,alpha,human2,11.687549,9.276342,0.7118783593177795
3477,3477,0,alpha,alpha,human2,12.185167,10.230159,0.4980697929859161
3478,3478,5,ductal,acinar,human2,-1.0443846,12.440128,1.023690104484558
3479,3479,0,alpha,alpha,human2,12.883055,10.353697,0.7693803310394287
3480,3480,8,gamma,delta,human2,8.529293,6.2720776,1.2388142347335815
3481,3481,12,quiescent_stellate,quiescent_stellate,human2,-11.735553,-0.58598244,2.472126007080078
3482,3482,4,beta,beta,human2,11.582253,-2.5125415,0.6534677743911743
3483,3483,9,ductal,ductal,human2,-2.4382353,18.923319,1.2462337017059326
3484,3484,0,alpha,alpha,human2,11.604939,10.156963,0.4643761813640594
3485,3485,0,alpha,alpha,human2,12.014391,9.595251,0.4572309553623199
3486,3486,0,alpha,alpha,human2,12.595992,11.345676,0.6744915246963501
3487,3487,10,ductal,t_cell,human2,-2.7247214,19.857111,1.2323131561279297
3488,3488,0,alpha,alpha,human2,11.2789135,9.111943,0.4837512075901031
3489,3489,4,beta,beta,human2,11.099633,-2.0351224,0.6385497450828552
3490,3490,10,ductal,t_cell,human2,-2.6469586,20.795824,1.1906722784042358
3491,3491,8,alpha,delta,human2,7.485447,7.4438705,2.4520812034606934
3492,3492,4,beta,beta,human2,11.628796,-2.806197,1.2423453330993652
3493,3493,0,alpha,alpha,human2,12.232116,10.222602,0.4553306996822357
3494,3494,8,gamma,delta,human2,8.459051,6.2591176,1.1580781936645508
3495,3495,0,gamma,alpha,human2,8.722917,6.7144065,1.3631237745285034
3496,3496,0,alpha,alpha,human2,11.450478,9.276456,0.4603983759880066
3497,3497,4,beta,beta,human2,9.454656,-2.6455214,0.5227345824241638
3498,3498,0,alpha,alpha,human2,11.680835,11.153496,0.5330779552459717
3499,3499,0,alpha,alpha,human2,12.9559145,10.350297,0.6908560991287231
3500,3500,4,beta,beta,human2,11.283331,-3.1381588,0.8240598440170288
3501,3501,0,alpha,alpha,human2,12.862962,10.384543,0.6903772950172424
3502,3502,0,alpha,alpha,human2,11.335449,9.565423,0.502006471157074
3503,3503,0,gamma,alpha,human2,8.571841,7.1913733,1.2315024137496948
3504,3504,0,alpha,alpha,human2,11.297812,8.734242,0.5814682841300964
3505,3505,8,delta,delta,human2,7.3091598,5.0566487,0.698517382144928
3506,3506,0,alpha,alpha,human2,12.063784,9.888705,0.4570290744304657
3507,3507,0,alpha,alpha,human2,11.875674,9.447749,0.6734489798545837
3508,3508,4,beta,beta,human2,10.785626,-3.426566,0.6731297969818115
3509,3509,4,beta,beta,human2,12.360946,-2.8933518,0.5812469720840454
3510,3510,0,alpha,alpha,human2,9.774429,7.735534,1.6358717679977417
3511,3511,0,alpha,alpha,human2,12.9348755,10.2057905,0.5846503376960754
3512,3512,2,endothelial,endothelial,human2,-7.922486,-1.0734762,1.952105402946472
3513,3513,10,ductal,t_cell,human2,-3.912858,20.574995,1.0752683877944946
3514,3514,8,gamma,delta,human2,8.512253,6.7272468,1.0274001359939575
3515,3515,0,alpha,alpha,human2,11.742221,10.298294,0.4937780201435089
3516,3516,2,endothelial,endothelial,human2,-7.9546576,-1.0680258,2.0288748741149902
3517,3517,1,ductal,epsilon,human2,-2.9983394,18.300245,1.003381371498108
3518,3518,8,gamma,delta,human2,8.561974,6.482929,0.9732436537742616
3519,3519,8,delta,delta,human2,7.0558734,4.543972,0.9084599018096924
3520,3520,8,gamma,delta,human2,8.234765,6.5335016,1.1878001689910889
3521,3521,0,alpha,alpha,human2,11.130679,9.555212,0.5338084101676941
3522,3522,1,ductal,epsilon,human2,-4.110968,16.811037,1.6067136526107788
3523,3523,12,quiescent_stellate,quiescent_stellate,human2,-12.278506,-0.06932981,2.3314993381500244
3524,3524,12,quiescent_stellate,quiescent_stellate,human2,-12.301789,-0.056665592,2.518738031387329
3525,3525,4,beta,beta,human2,11.889874,-3.530989,0.6680452227592468
3526,3526,4,beta,beta,human2,10.417591,-2.311346,0.7202619314193726
3527,3527,8,gamma,delta,human2,7.9315486,6.3366423,1.115369439125061
3528,3528,4,beta,beta,human2,11.823848,-3.4436624,0.5539501309394836
3529,3529,0,alpha,alpha,human2,10.204251,8.686884,0.4723501801490783
3530,3530,1,ductal,epsilon,human2,-3.1965146,18.534878,1.0564663410186768
3531,3531,4,beta,beta,human2,10.076793,-2.2912579,0.6236568093299866
3532,3532,4,beta,beta,human2,10.73243,-1.9412216,0.5419272184371948
3533,3533,8,delta,delta,human2,7.409808,4.7697935,0.7984073162078857
3534,3534,0,gamma,alpha,human2,9.088042,6.9703293,1.0549006462097168
3535,3535,9,ductal,ductal,human2,-2.858433,18.907682,1.125365972518921
3536,3536,0,alpha,alpha,human2,12.175847,10.105188,0.4519702792167663
3537,3537,0,alpha,alpha,human2,12.377172,10.046176,0.4620124995708465
3538,3538,8,delta,delta,human2,7.3907676,4.933524,1.0668190717697144
3539,3539,0,alpha,alpha,human2,11.4606085,8.9397,0.6643489599227905
3540,3540,1,ductal,epsilon,human2,-3.3564076,19.069157,0.999332308769226
3541,3541,4,beta,beta,human2,11.327558,-2.6482425,0.5848025679588318
3542,3542,4,beta,beta,human2,11.868295,-3.1207273,0.580768346786499
3543,3543,10,ductal,t_cell,human2,-3.1709416,20.557323,1.056229591369629
3544,3544,0,alpha,alpha,human2,11.910516,9.273917,0.5785245895385742
3545,3545,9,ductal,ductal,human2,-2.9141388,18.926683,1.0886332988739014
3546,3546,4,beta,beta,human2,11.003196,-2.8572748,0.5889018774032593
3547,3547,0,alpha,alpha,human2,11.762497,9.705404,0.5714284181594849
3548,3548,0,alpha,alpha,human2,8.355089,10.919838,0.7577128410339355
3549,3549,0,alpha,alpha,human2,12.065717,10.743556,0.5886548757553101
3550,3550,0,gamma,alpha,human2,7.9094915,7.262591,1.166711926460266
3551,3551,0,alpha,alpha,human2,11.958734,10.139884,0.593583345413208
3552,3552,8,delta,delta,human2,6.925559,4.896892,0.7233610153198242
3553,3553,0,alpha,alpha,human2,10.193118,8.597488,0.6575741767883301
3554,3554,4,beta,beta,human2,11.897979,-2.5431538,0.6370366215705872
3555,3555,10,ductal,t_cell,human2,-2.742877,19.796856,1.249373435974121
3556,3556,0,alpha,alpha,human2,12.393151,9.5850525,0.8403409123420715
3557,3557,0,alpha,alpha,human2,12.271171,11.258806,0.5011431574821472
3558,3558,4,beta,beta,human2,11.091703,-2.30364,0.7909564971923828
3559,3559,0,alpha,alpha,human2,12.0352545,9.228101,0.666793942451477
3560,3560,4,beta,beta,human2,11.261429,-3.3034284,0.600784420967102
3561,3561,4,beta,beta,human2,11.04611,-2.2088017,0.7673758268356323
3562,3562,1,ductal,epsilon,human2,-3.591746,18.82966,1.0339946746826172
3563,3563,10,ductal,t_cell,human2,-3.6579103,21.13506,1.192397117614746
3564,3564,0,alpha,alpha,human2,12.091695,10.663435,0.6628174185752869
3565,3565,0,gamma,alpha,human2,8.842579,6.7658787,1.8559393882751465
3566,3566,0,alpha,alpha,human2,10.843309,8.599733,0.4529304802417755
3567,3567,0,alpha,alpha,human2,11.676214,9.105138,0.4656193852424621
3568,3568,1,ductal,epsilon,human2,-3.0997062,18.6649,1.0720880031585691
3569,3569,10,ductal,t_cell,human2,-3.7559247,20.820612,1.3809689283370972
3570,3570,4,beta,beta,human2,10.551281,-3.014483,0.6585367918014526
3571,3571,0,alpha,alpha,human2,11.567171,9.146366,0.5213097333908081
3572,3572,8,gamma,delta,human2,8.16554,6.4564705,1.0645296573638916
3573,3573,1,ductal,epsilon,human2,-3.406073,18.08098,1.650920271873474
3574,3574,4,beta,beta,human2,10.170041,-2.9773357,0.6137775182723999
3575,3575,9,ductal,ductal,human2,-2.8750656,18.258265,1.1340168714523315
3576,3576,4,beta,beta,human2,8.960377,-2.4462628,0.5945515036582947
3577,3577,0,alpha,alpha,human2,11.572262,9.739817,0.6235599517822266
3578,3578,0,alpha,alpha,human2,10.400915,9.448791,0.551685094833374
3579,3579,4,beta,beta,human2,8.107771,-1.218858,0.6917507648468018
3580,3580,0,alpha,alpha,human2,11.364879,10.1574745,0.5133078694343567
3581,3581,0,alpha,alpha,human2,10.914674,9.536018,0.449999988079071
3582,3582,10,ductal,t_cell,human2,-3.6484337,20.577023,1.1956391334533691
3583,3583,3,activated_stellate,activated_stellate,human2,-12.117927,0.95960176,1.4768550395965576
3584,3584,0,alpha,alpha,human2,12.01961,10.555911,0.9495654702186584
3585,3585,10,ductal,t_cell,human2,-3.8315694,20.46114,1.4075530767440796
3586,3586,8,delta,delta,human2,7.7508836,5.43223,0.9179366827011108
3587,3587,0,alpha,alpha,human2,10.980811,9.572054,0.8650644421577454
3588,3588,12,quiescent_stellate,quiescent_stellate,human2,-12.233206,-0.019469386,2.159422874450684
3589,3589,0,gamma,alpha,human2,9.192955,7.3946958,1.1920922994613647
3590,3590,4,beta,beta,human2,11.776436,-3.5230231,0.6259191036224365
3591,3591,11,mast,mast,human2,21.505556,5.595599,3.677189826965332
3592,3592,0,alpha,alpha,human2,7.446409,7.475492,1.617308497428894
3593,3593,12,quiescent_stellate,quiescent_stellate,human2,-12.244138,-0.027427727,2.326335430145264
3594,3594,0,alpha,alpha,human2,12.140545,9.914596,0.451568603515625
3595,3595,6,activated_stellate,schwann,human2,-11.170352,0.5144523,1.6533058881759644
3596,3596,0,alpha,alpha,human2,9.76803,8.822782,0.5382331013679504
3597,3597,4,beta,beta,human2,9.497365,-2.7205026,1.0334774255752563
3598,3598,0,alpha,alpha,human2,11.627305,10.070879,0.5755650401115417
3599,3599,0,alpha,alpha,human2,10.869522,9.351087,0.4864102005958557
3600,3600,10,ductal,t_cell,human2,-3.817434,20.056984,1.0446538925170898
3601,3601,1,ductal,epsilon,human2,-3.02083,18.207977,1.0305010080337524
3602,3602,8,ductal,delta,human2,-2.7595572,17.864504,2.1690783500671387
3603,3603,4,beta,beta,human2,8.392465,-1.6179857,0.6487429141998291
3604,3604,2,endothelial,endothelial,human2,-8.539432,-1.0927978,1.696893572807312
3605,3605,10,ductal,t_cell,human2,-3.960727,19.679039,1.2826929092407229
3606,3606,4,beta,beta,human2,7.894875,-0.6536042,0.7811891436576843
3607,3607,1,ductal,epsilon,human2,-3.6953564,19.109488,1.1352577209472656
3608,3608,0,alpha,alpha,human2,10.752521,8.498776,0.6206778287887573
3609,3609,0,alpha,alpha,human2,11.384235,9.025905,0.7749180793762207
3610,3610,4,beta,beta,human2,11.270037,-3.2430542,0.5037109851837158
3611,3611,8,gamma,delta,human2,8.304246,6.651453,1.0061203241348269
3612,3612,8,alpha,delta,human2,7.507286,7.428381,1.8810840845108032
3613,3613,0,alpha,alpha,human2,9.298166,8.100396,0.876731276512146
3614,3614,4,beta,beta,human2,9.847768,-2.340314,0.5692816376686096
3615,3615,0,alpha,alpha,human2,7.4907813,7.440633,1.481774091720581
3616,3616,4,beta,beta,human2,8.065902,-0.9236435,0.6445326209068298
3617,3617,4,beta,beta,human2,8.241156,-1.3331326,0.7333787679672241
3618,3618,2,endothelial,endothelial,human2,-8.481864,-1.0740774,1.6125965118408203
3619,3619,8,beta,delta,human2,8.131967,0.536714,1.2664064168930054
3620,3620,11,mast,mast,human2,21.521538,5.5978026,3.518005609512329
3621,3621,8,gamma,delta,human2,8.245131,6.531358,1.1469595432281494
3622,3622,8,gamma,delta,human2,8.520669,6.3150167,1.1886019706726074
3623,3623,0,alpha,alpha,human2,7.4362125,7.466603,1.84088397026062
3624,3624,10,ductal,t_cell,human2,-3.5895162,19.209974,1.02851140499115
3625,3625,11,mast,mast,human2,21.491236,5.6065416,4.196796417236328
3626,3626,0,alpha,alpha,human2,12.192958,10.312903,0.5332088470458984
3627,3627,0,alpha,alpha,human2,11.256826,8.84069,0.6705048084259033
3628,3628,0,alpha,alpha,human2,7.4642625,7.453154,1.6324766874313354
3629,3629,4,beta,beta,human2,8.655623,-2.157129,0.679452121257782
3630,3630,0,alpha,alpha,human2,7.439027,7.46703,1.868728876113892
3631,3631,0,alpha,alpha,human2,10.920595,9.353271,1.075128436088562
3632,3632,0,alpha,alpha,human2,9.446537,8.4317465,0.6864704489707947
3633,3633,0,alpha,alpha,human2,10.395714,8.257095,1.1887999773025513
3634,3634,8,alpha,delta,human2,8.039001,6.9435325,2.19063401222229
3635,3635,1,ductal,epsilon,human2,-3.3373613,18.177494,1.8443214893341064
3636,3636,8,alpha,delta,human2,-3.3782196,18.104126,1.6885110139846802
3637,3637,4,beta,beta,human2,10.064298,-1.7909265,0.7094612121582031
3638,3638,8,beta,delta,human2,8.967149,0.4227948,1.4856818914413452
3639,3639,0,alpha,alpha,human2,10.335162,8.118329,0.7105165123939514
3640,3640,3,activated_stellate,activated_stellate,human2,-11.672203,0.5953272,1.7615368366241455
3641,3641,11,mast,mast,human2,21.502188,5.595388,3.3999342918396
3642,3642,8,activated_stellate,delta,human2,7.5922213,4.1354017,1.8144736289978027
3643,3643,0,alpha,alpha,human2,10.639675,8.650936,0.6077250838279724
3644,3644,1,ductal,epsilon,human2,-3.0750756,18.193834,0.9033068418502808
3645,3645,4,beta,beta,human2,8.538304,-1.3619409,0.7702265381813049
3646,3646,0,alpha,alpha,human2,9.357172,7.976255,0.8026269674301147
3647,3647,1,ductal,epsilon,human2,-3.3043032,18.123363,2.67451548576355
3648,3648,8,gamma,delta,human2,8.1162615,6.521755,1.2580221891403198
3649,3649,4,beta,beta,human2,9.563313,-2.5433466,0.6646164655685425
3650,3650,4,beta,beta,human2,9.157345,-0.08282287,0.913227379322052
3651,3651,0,alpha,alpha,human2,8.38228,8.506191,1.3867124319076538
3652,3652,4,beta,beta,human2,9.1017275,-1.3855076,0.7464896440505981
3653,3653,8,alpha,delta,human2,7.463838,7.470362,2.0895426273345947
3654,3654,0,gamma,alpha,human2,8.513094,6.999047,1.354277729988098
3655,3655,8,beta,delta,human2,7.6038756,0.040938728,0.8946057558059692
3656,3656,3,activated_stellate,activated_stellate,human2,-11.6539755,0.55864006,2.9613029956817627
3657,3657,11,macrophage,mast,human2,21.707489,5.4850793,3.115434169769287
3658,3658,1,ductal,epsilon,human2,-3.2863383,17.3215,1.623209834098816
3659,3659,8,activated_stellate,delta,human2,-11.07122,-0.2693903,2.629201650619507
3660,3660,0,alpha,alpha,human2,10.252506,8.538203,0.656979501247406
3661,3661,5,acinar,acinar,human3,-2.687583,13.935116,0.5983718633651733
3662,3662,5,acinar,acinar,human3,-1.1327753,12.912199,0.5563512444496155
3663,3663,5,acinar,acinar,human3,-2.221106,12.845283,0.6425402760505676
3664,3664,5,acinar,acinar,human3,-2.9227505,14.260028,0.6516989469528198
3665,3665,5,acinar,acinar,human3,-2.4156952,14.96286,0.892245352268219
3666,3666,5,acinar,acinar,human3,-2.3096108,15.288994,1.1430131196975708
3667,3667,5,acinar,acinar,human3,-3.0684566,14.608932,0.8807731866836548
3668,3668,5,acinar,acinar,human3,-2.9039683,14.786975,0.8439452052116394
3669,3669,5,acinar,acinar,human3,-2.9240263,14.0504675,0.860215425491333
3670,3670,5,acinar,acinar,human3,-2.0646405,13.301663,0.5523215532302856
3671,3671,5,acinar,acinar,human3,-3.0457456,14.639708,1.1377887725830078
3672,3672,5,acinar,acinar,human3,-2.5130842,15.156043,0.7648773193359375
3673,3673,5,acinar,acinar,human3,-3.0360353,14.692616,0.8633682727813721
3674,3674,5,acinar,acinar,human3,-2.6561954,15.051477,0.9303192496299744
3675,3675,5,acinar,acinar,human3,-2.4139526,15.035036,1.6605606079101562
3676,3676,5,acinar,acinar,human3,-2.0158,12.429272,0.81187504529953
3677,3677,5,acinar,acinar,human3,-1.4047388,14.229316,0.7388402223587036
3678,3678,5,acinar,acinar,human3,-2.906386,14.365403,0.6731195449829102
3679,3679,5,acinar,acinar,human3,-2.4521987,14.9563,0.7800345420837402
